-0.2, 0.9, 0.38
-0.11, 1.05, 0.38
0.1, 1.05, 0.38
0.1, 0.9, 0.38
-0.2, 0.9, 0.815
-0.11, 1.05, 0.815
0.1, 1.05, 0.815
0.1, 0.9, 0.815
0.15, 0.9, 0.38
0.14, 1.05, 0.38
0.3, 1.05, 0.38
0.3, 0.9, 0.38
0.15, 0.9, 0.815
0.14, 1.05, 0.815
0.3, 1.05, 0.815
0.3, 0.9, 0.815
0.41, 0.92, 0.44
0.41, 1.08, 0.44
0.41, 1.08, 0.8
0.41, 0.92, 0.8
-0.25, 0.92, 0.42
-0.12, 1.08, 0.42
-0.12, 1.08, 0.808
-0.25, 0.92, 0.808
